source_id,target_id,source_name,target_name,edge_type,layer,actor_role_source,actor_role_target,canonical_loan_type,analysis_loan_type,mechanism_type,scope_type,amount_tier,source_support_tier,date_period,date_certainty,date_min_year,date_max_year,weight,record_count,records,episode_count,episode_groups,year_bce_values,collection_values,source_genre_values,verification_status_values,confidence_values
actor_atticus,actor_publilius,Atticus,Publilius,third_party_to_lender_context,third_party_context,third_party,lender,debt repayment,account/nomina claim,account/nomina,private,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,ATT-PILOT-0035,1,Att. 16.6 Cluvian-Publilius-Terentia cluster,44,Atticus,letter,latin_controlled_reviewed,high
actor_atticus,actor_quintus_cicero,Atticus,Quintus Cicero,third_party_to_borrower_context,third_party_context,third_party,borrower,credit arrangement,refinancing/versura,refinancing/versura,private,normalized,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0005,1,Quintus debt thread,49,Atticus,letter,latin_controlled_reviewed,high
actor_atticus,actor_quintus_cicero,Atticus,Quintus Cicero,third_party_to_borrower_context,third_party_context,third_party,borrower,debt repayment,debt repayment,repayment pressure,political,normalized,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,VRB-STAGED-0045,1,Quintus debt thread,44,Atticus,letter,verboven_only,high
actor_atticus,actor_tiro,Atticus,Tiro,third_party_to_borrower_context,third_party_context,third_party,borrower,personal loan,personal loan,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0006,1,Tiro/domestic accounts,49,Atticus,letter,latin_controlled_reviewed,high
actor_atticus,actor_tullia_s_creditors,Atticus,Tullia's creditors,third_party_to_lender_context,third_party_context,third_party,lender,ambiguous financial obligation,account/nomina claim,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-48,-48,1,1,VRB-STAGED-0077,1,Other/private credit,48,Atticus,letter,verboven_only,low
actor_balbus,actor_cicero,Balbus,Cicero,third_party_to_borrower_context,third_party_context,third_party,borrower,credit arrangement,account/nomina claim,account/nomina,private,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,ATT-PILOT-0016,1,Dolabella debt/account thread,44,Atticus,letter,latin_controlled_reviewed,medium
actor_balbus,actor_cicero,Balbus,Cicero,third_party_to_borrower_context,third_party_context,third_party,borrower,ambiguous financial obligation,ambiguous financial obligation,account/nomina,public,unknown,Latin-controlled,ciceronian_period,exact,-51,-51,1,1,VRB-STAGED-0061,1,Silius/Faberius garden-finance thread,51,Familiares,letter,verboven_only,medium
actor_balbus,actor_cicero,Balbus,Cicero,third_party_to_lender_context,third_party_context,third_party,lender,ambiguous financial obligation,ambiguous financial obligation,account/nomina,public,unknown,Latin-controlled,ciceronian_period,exact,-51,-51,1,1,VRB-STAGED-0061,1,Silius/Faberius garden-finance thread,51,Familiares,letter,verboven_only,medium
actor_balbus,actor_dolabella,Balbus,Dolabella,third_party_to_lender_context,third_party_context,third_party,lender,credit arrangement,account/nomina claim,account/nomina,private,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,ATT-PILOT-0016,1,Dolabella debt/account thread,44,Atticus,letter,latin_controlled_reviewed,medium
actor_camillus,actor_cicero,Camillus,Cicero,third_party_to_lender_context,third_party_context,third_party,lender,debt repayment,account/nomina claim,account/nomina,public,normalized,Latin-controlled,ciceronian_period,exact,-50,-50,1,1,ATT-PILOT-0031,1,Philotimus/Philogenes accounts,50,Atticus,letter,latin_controlled_reviewed,medium
actor_camillus,actor_philotimus,Camillus,Philotimus,third_party_to_borrower_context,third_party_context,third_party,borrower,debt repayment,account/nomina claim,account/nomina,public,normalized,Latin-controlled,ciceronian_period,exact,-50,-50,1,1,ATT-PILOT-0031,1,Philotimus/Philogenes accounts,50,Atticus,letter,latin_controlled_reviewed,medium
actor_cicero,actor_atticus,Cicero,Atticus,borrower_to_lender,direct_financial,borrower,lender,credit arrangement,refinancing/versura,refinancing/versura,private,unknown,Latin-controlled,ciceronian_period,exact,-51,-51,1,1,ATT-PILOT-0019,1,Other/private credit,51,Atticus,letter,latin_controlled_reviewed,medium
actor_cicero,actor_aurelius,Cicero,Aurelius,borrower_to_lender,direct_financial,borrower,lender,debt repayment,account/nomina claim,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,FAM-PILOT-0004,1,Tiro/domestic accounts,44,Familiares,letter,latin_controlled_reviewed,high
actor_cicero,actor_brutus,Cicero,Brutus,third_party_to_lender_context,third_party_context,third_party,lender,interest/usury,account/nomina claim,account/nomina,public,descriptive,Latin-controlled,ciceronian_period,exact,-50,-50,1,1,VRB-STAGED-0020,1,Other/private credit,50,Atticus,letter,verboven_only,high
actor_cicero,actor_caelius,Cicero,Caelius,third_party_to_lender_context,third_party_context,third_party,lender,credit arrangement,credit arrangement,account/nomina,ambiguous,unknown,Latin-controlled,ciceronian_period,exact,-50,-50,1,1,VRB-STAGED-0069,1,Caelius/Caesar obligation,50,Familiares,letter,verboven_only,medium
actor_cicero,actor_caepio,Cicero,Caepio,third_party_to_lender_context,third_party_context,third_party,lender,debt repayment,debt repayment,surety,private,unknown,Latin-controlled,ciceronian_period,exact,-58,-58,1,1,QFR-PILOT-0001,1,Quintus debt thread,58,Quintum,letter,latin_controlled_reviewed,high
actor_cicero,actor_caerellia,Cicero,Caerellia,borrower_to_lender,direct_financial,borrower,lender,debt repayment,account/nomina claim,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-45,-45,1,1,ATT-PILOT-0026,1,Silius/Faberius garden-finance thread,45,Atticus,letter,latin_controlled_reviewed,high
actor_cicero,actor_caesar,Cicero,Caesar,borrower_to_lender,direct_financial,borrower,lender,debt repayment,debt repayment,repayment pressure,private,descriptive,Latin-controlled,ciceronian_period,exact,-50,-50,1,1,ATT-PILOT-0021,1,Caelius/Caesar obligation,50,Atticus,letter,latin_controlled_reviewed,medium
actor_cicero,actor_cluvian_coheirs,Cicero,Cluvian coheirs,borrower_to_lender,direct_financial,borrower,lender,debt repayment,account/nomina claim,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,ATT-PILOT-0017,1,Att. 16.6 Cluvian-Publilius-Terentia cluster,44,Atticus,letter,latin_controlled_reviewed,high
actor_cicero,actor_cornificius,Cicero,Cornificius,third_party_to_borrower_context,third_party_context,third_party,borrower,surety/guarantee,surety/guarantee,surety,private,unknown,Latin-controlled,ciceronian_period,exact,-45,-45,1,1,ATT-PILOT-0025,1,Cornificius surety,45,Atticus,letter,latin_controlled_reviewed,medium
actor_cicero,actor_dolabella,Cicero,Dolabella,borrower_to_lender,direct_financial,borrower,lender,credit arrangement,account/nomina claim,account/nomina,private,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,ATT-PILOT-0016,1,Dolabella debt/account thread,44,Atticus,letter,latin_controlled_reviewed,medium
actor_cicero,actor_egnatius,Cicero,Egnatius,third_party_to_lender_context,third_party_context,third_party,lender,credit arrangement,refinancing/versura,refinancing/versura,private,normalized,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0005,1,Quintus debt thread,49,Atticus,letter,latin_controlled_reviewed,high
actor_cicero,actor_hortensius,Cicero,Hortensius,borrower_to_lender,direct_financial,borrower,lender,debt repayment,refinancing/versura,refinancing/versura,private,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,ATT-PILOT-0029,1,Att. 16.6 Cluvian-Publilius-Terentia cluster,44,Atticus,letter,latin_controlled_reviewed,high
actor_cicero,actor_iunius,Cicero,Iunius,third_party_to_lender_context,third_party_context,third_party,lender,surety/guarantee,surety/guarantee,surety,private,unknown,Latin-controlled,ciceronian_period,exact,-45,-45,1,1,ATT-PILOT-0025,1,Cornificius surety,45,Atticus,letter,latin_controlled_reviewed,medium
actor_cicero,actor_m_antonius,Cicero,M. Antonius,third_party_to_lender_context,third_party_context,third_party,lender,debt repayment,debt repayment,surety,private,unknown,Latin-controlled,ciceronian_period,exact,-58,-58,1,1,QFR-PILOT-0001,1,Quintus debt thread,58,Quintum,letter,latin_controlled_reviewed,high
actor_cicero,actor_nicaea,Cicero,Nicaea,third_party_to_borrower_context,third_party_context,third_party,borrower,debt repayment,debt repayment,repayment pressure,public,normalized,Latin-controlled,ciceronian_period,exact,-51,-51,1,1,VRB-STAGED-0055,1,Silius/Faberius garden-finance thread,51,Familiares,letter,verboven_only,high
actor_cicero,actor_ofillius,Cicero,Ofillius,borrower_to_lender,direct_financial,borrower,lender,debt repayment,account/nomina claim,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,FAM-PILOT-0004,1,Tiro/domestic accounts,44,Familiares,letter,latin_controlled_reviewed,high
actor_cicero,actor_oppius,Cicero,Oppius,borrower_to_lender,direct_financial,borrower,lender,credit arrangement,refinancing/versura,refinancing/versura,private,descriptive,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0003,1,Philotimus/Philogenes accounts,49,Atticus,letter,latin_controlled_reviewed,medium
actor_cicero,actor_publilius,Cicero,Publilius,borrower_to_lender,direct_financial,borrower,lender,debt repayment,debt repayment,repayment pressure,public,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,ATT-PILOT-0030,1,Att. 16.6 Cluvian-Publilius-Terentia cluster,44,Atticus,letter,latin_controlled_reviewed,high
actor_cicero,actor_publilius,Cicero,Publilius,borrower_to_lender,direct_financial,borrower,lender,debt repayment,account/nomina claim,account/nomina,private,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,ATT-PILOT-0035,1,Att. 16.6 Cluvian-Publilius-Terentia cluster,44,Atticus,letter,latin_controlled_reviewed,high
actor_cicero,actor_quintus_cicero,Cicero,Quintus Cicero,third_party_to_borrower_context,third_party_context,third_party,borrower,credit arrangement,refinancing/versura,refinancing/versura,private,normalized,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0005,1,Quintus debt thread,49,Atticus,letter,latin_controlled_reviewed,high
actor_cicero,actor_quintus_cicero,Cicero,Quintus Cicero,third_party_to_borrower_context,third_party_context,third_party,borrower,debt repayment,debt repayment,surety,private,unknown,Latin-controlled,ciceronian_period,exact,-58,-58,1,1,QFR-PILOT-0001,1,Quintus debt thread,58,Quintum,letter,latin_controlled_reviewed,high
actor_cicero,actor_salamis,Cicero,Salamis,third_party_to_borrower_context,third_party_context,third_party,borrower,interest/usury,account/nomina claim,account/nomina,public,descriptive,Latin-controlled,ciceronian_period,exact,-50,-50,1,1,VRB-STAGED-0020,1,Other/private credit,50,Atticus,letter,verboven_only,high
actor_cicero,actor_scapula_estate,Cicero,Scapula estate,borrower_to_lender,direct_financial,borrower,lender,ambiguous financial obligation,surety/guarantee,account/nomina,public,unknown,Latin-controlled,ciceronian_period,exact,-45,-45,1,1,VRB-STAGED-0030,1,Silius/Faberius garden-finance thread,45,Atticus,letter,verboven_only,low
actor_cicero,actor_tullia_s_creditors,Cicero,Tullia's creditors,borrower_to_lender,direct_financial,borrower,lender,ambiguous financial obligation,account/nomina claim,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-48,-48,1,1,VRB-STAGED-0077,1,Other/private credit,48,Atticus,letter,verboven_only,low
actor_cicero,actor_young_t_pinnius,Cicero,young T. Pinnius,third_party_to_lender_context,third_party_context,third_party,lender,debt repayment,debt repayment,repayment pressure,public,normalized,Latin-controlled,ciceronian_period,exact,-51,-51,1,1,VRB-STAGED-0055,1,Silius/Faberius garden-finance thread,51,Familiares,letter,verboven_only,high
actor_cluvian_coheirs,actor_cicero,Cluvian coheirs,Cicero,third_party_to_borrower_context,third_party_context,third_party,borrower,debt repayment,account/nomina claim,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,ATT-PILOT-0017,1,Att. 16.6 Cluvian-Publilius-Terentia cluster,44,Atticus,letter,latin_controlled_reviewed,high
actor_cluvius_procurators,actor_cluvius,Cluvius procurators,Cluvius,third_party_to_lender_context,third_party_context,third_party,lender,debt repayment,debt repayment,repayment pressure,public,unknown,Latin-controlled,ciceronian_period,exact,-51,-51,1,1,VRB-STAGED-0058,1,Other/private credit,51,Familiares,letter,verboven_only,high
actor_cluvius_procurators,actor_philocles,Cluvius procurators,Philocles,third_party_to_borrower_context,third_party_context,third_party,borrower,debt repayment,debt repayment,repayment pressure,public,unknown,Latin-controlled,ciceronian_period,exact,-51,-51,1,1,VRB-STAGED-0058,1,Other/private credit,51,Familiares,letter,verboven_only,high
actor_cornificius,actor_iunius,Cornificius,Iunius,borrower_to_lender,direct_financial,borrower,lender,surety/guarantee,surety/guarantee,surety,private,unknown,Latin-controlled,ciceronian_period,exact,-45,-45,1,1,ATT-PILOT-0025,1,Cornificius surety,45,Atticus,letter,latin_controlled_reviewed,medium
actor_cornificius,actor_iunius,Cornificius,Iunius,third_party_to_lender_context,third_party_context,third_party,lender,surety/guarantee,surety/guarantee,surety,private,unknown,Latin-controlled,ciceronian_period,exact,-45,-45,1,1,ATT-PILOT-0025,1,Cornificius surety,45,Atticus,letter,latin_controlled_reviewed,medium
actor_crassus,actor_caesar,Crassus,Caesar,third_party_to_borrower_context,third_party_context,third_party,borrower,surety/guarantee,surety/guarantee,surety,comparative,descriptive,primary-source checked,ciceronian_period,exact,-61,-61,1,1,VRB-STAGED-0089,1,Caelius/Caesar obligation,61,,non-letter,verboven_only,high
actor_curius,actor_tiro,Curius,Tiro,third_party_to_borrower_context,third_party_context,third_party,borrower,credit arrangement,credit arrangement,account/nomina,household,unknown,Latin-controlled,undated,undated,,,1,1,VRB-STAGED-0027,1,Tiro/domestic accounts,,Familiares,letter,verboven_only,medium
actor_dolabella,actor_cicero,Dolabella,Cicero,borrower_to_lender,direct_financial,borrower,lender,debt repayment,debt repayment,repayment pressure,private,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,ATT-PILOT-0028,1,Dolabella debt/account thread,44,Atticus,letter,latin_controlled_reviewed,high
actor_dolabella,actor_cicero,Dolabella,Cicero,borrower_to_lender,direct_financial,borrower,lender,surety/guarantee,refinancing/versura,refinancing/versura,private,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,ATT-PILOT-0037,1,Dolabella debt/account thread,44,Atticus,letter,latin_controlled_reviewed,medium
actor_egnatius,actor_cicero,Egnatius,Cicero,third_party_to_lender_context,third_party_context,third_party,lender,credit arrangement,surety/guarantee,surety,ambiguous,unknown,Latin-controlled,ciceronian_period,exact,-45,-45,1,1,VRB-STAGED-0038,1,Other/private credit,45,Atticus,letter,verboven_only,medium
actor_egnatius,actor_scribonius_libo,Egnatius,Scribonius Libo,third_party_to_borrower_context,third_party_context,third_party,borrower,credit arrangement,surety/guarantee,surety,ambiguous,unknown,Latin-controlled,ciceronian_period,exact,-45,-45,1,1,VRB-STAGED-0038,1,Other/private credit,45,Atticus,letter,verboven_only,medium
actor_eros,actor_cicero,Eros,Cicero,third_party_to_borrower_context,third_party_context,third_party,borrower,debt repayment,refinancing/versura,refinancing/versura,private,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,ATT-PILOT-0029,1,Att. 16.6 Cluvian-Publilius-Terentia cluster,44,Atticus,letter,latin_controlled_reviewed,high
actor_eros,actor_cicero,Eros,Cicero,third_party_to_lender_context,third_party_context,third_party,lender,debt repayment,debt repayment,account/nomina,private,unknown,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0022,1,Philotimus/Philogenes accounts,49,Atticus,letter,latin_controlled_reviewed,high
actor_eros,actor_funisulanus,Eros,Funisulanus,third_party_to_borrower_context,third_party_context,third_party,borrower,debt repayment,debt repayment,account/nomina,private,unknown,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0022,1,Philotimus/Philogenes accounts,49,Atticus,letter,latin_controlled_reviewed,high
actor_eros,actor_hortensius,Eros,Hortensius,third_party_to_lender_context,third_party_context,third_party,lender,debt repayment,refinancing/versura,refinancing/versura,private,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,ATT-PILOT-0029,1,Att. 16.6 Cluvian-Publilius-Terentia cluster,44,Atticus,letter,latin_controlled_reviewed,high
actor_faberius,actor_caerellia,Faberius,Caerellia,third_party_to_lender_context,third_party_context,third_party,lender,debt repayment,account/nomina claim,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-45,-45,1,1,ATT-PILOT-0026,1,Silius/Faberius garden-finance thread,45,Atticus,letter,latin_controlled_reviewed,high
actor_faberius,actor_cicero,Faberius,Cicero,third_party_to_borrower_context,third_party_context,third_party,borrower,debt repayment,account/nomina claim,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-45,-45,1,1,ATT-PILOT-0026,1,Silius/Faberius garden-finance thread,45,Atticus,letter,latin_controlled_reviewed,high
actor_faberius,actor_cicero,Faberius,Cicero,third_party_to_lender_context,third_party_context,third_party,lender,debt repayment,debt repayment,repayment pressure,private,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,ATT-PILOT-0028,1,Dolabella debt/account thread,44,Atticus,letter,latin_controlled_reviewed,high
actor_faberius,actor_dolabella,Faberius,Dolabella,third_party_to_borrower_context,third_party_context,third_party,borrower,debt repayment,debt repayment,repayment pressure,private,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,ATT-PILOT-0028,1,Dolabella debt/account thread,44,Atticus,letter,latin_controlled_reviewed,high
actor_flaminius,actor_cicero,Flaminius,Cicero,borrower_to_lender,direct_financial,borrower,lender,debt repayment,debt repayment,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,FAM-PILOT-0005,1,Tiro/domestic accounts,44,Familiares,letter,latin_controlled_reviewed,high
actor_fulvia,actor_atticus,Fulvia,Atticus,borrower_to_lender,direct_financial,borrower,lender,personal loan,personal loan,refinancing/versura,comparative,unknown,Latin-controlled,ciceronian_period,exact,-43,-43,1,1,VRB-STAGED-0008,1,Other/private credit,43,,biography,verboven_only,high
actor_funisulanus,actor_cicero,Funisulanus,Cicero,borrower_to_lender,direct_financial,borrower,lender,debt repayment,debt repayment,account/nomina,private,unknown,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0022,1,Philotimus/Philogenes accounts,49,Atticus,letter,latin_controlled_reviewed,high
actor_heraclides,actor_c_fufius,Heraclides,C. Fufius,borrower_to_lender,direct_financial,borrower,lender,surety/guarantee,surety/guarantee,surety,comparative,unknown,Latin-controlled,ciceronian_period,exact,-59,-59,1,1,VRB-STAGED-0040,1,Other/private credit,59,,speech,verboven_only,high
actor_heraclides,actor_m_fufius,Heraclides,M. Fufius,borrower_to_lender,direct_financial,borrower,lender,surety/guarantee,surety/guarantee,surety,comparative,unknown,Latin-controlled,ciceronian_period,exact,-59,-59,1,1,VRB-STAGED-0040,1,Other/private credit,59,,speech,verboven_only,high
actor_hermippus,actor_c_fufius,Hermippus,C. Fufius,third_party_to_lender_context,third_party_context,third_party,lender,surety/guarantee,surety/guarantee,surety,comparative,unknown,Latin-controlled,ciceronian_period,exact,-59,-59,1,1,VRB-STAGED-0040,1,Other/private credit,59,,speech,verboven_only,high
actor_hermippus,actor_heraclides,Hermippus,Heraclides,third_party_to_borrower_context,third_party_context,third_party,borrower,surety/guarantee,surety/guarantee,surety,comparative,unknown,Latin-controlled,ciceronian_period,exact,-59,-59,1,1,VRB-STAGED-0040,1,Other/private credit,59,,speech,verboven_only,high
actor_hermippus,actor_m_fufius,Hermippus,M. Fufius,third_party_to_lender_context,third_party_context,third_party,lender,surety/guarantee,surety/guarantee,surety,comparative,unknown,Latin-controlled,ciceronian_period,exact,-59,-59,1,1,VRB-STAGED-0040,1,Other/private credit,59,,speech,verboven_only,high
actor_l_ligus,actor_egnatius,L. Ligus,Egnatius,third_party_to_lender_context,third_party_context,third_party,lender,credit arrangement,refinancing/versura,refinancing/versura,private,normalized,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0005,1,Quintus debt thread,49,Atticus,letter,latin_controlled_reviewed,high
actor_l_ligus,actor_quintus_cicero,L. Ligus,Quintus Cicero,third_party_to_borrower_context,third_party_context,third_party,borrower,credit arrangement,refinancing/versura,refinancing/versura,private,normalized,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0005,1,Quintus debt thread,49,Atticus,letter,latin_controlled_reviewed,high
actor_m_anneius,actor_p_valerius,M. Anneius,P. Valerius,third_party_to_borrower_context,third_party_context,third_party,borrower,ambiguous financial obligation,ambiguous financial obligation,surety,public,unknown,Latin-controlled,ciceronian_period,exact,-50,-50,1,1,VRB-STAGED-0032,1,Caelius/Caesar obligation,50,Atticus,letter,verboven_only,medium
actor_marc_antony,actor_atticus,Marc Antony,Atticus,third_party_to_lender_context,third_party_context,third_party,lender,personal loan,personal loan,refinancing/versura,comparative,unknown,Latin-controlled,ciceronian_period,exact,-43,-43,1,1,VRB-STAGED-0008,1,Other/private credit,43,,biography,verboven_only,high
actor_marc_antony,actor_fulvia,Marc Antony,Fulvia,third_party_to_borrower_context,third_party_context,third_party,borrower,personal loan,personal loan,refinancing/versura,comparative,unknown,Latin-controlled,ciceronian_period,exact,-43,-43,1,1,VRB-STAGED-0008,1,Other/private credit,43,,biography,verboven_only,high
