source_id,target_id,source_name,target_name,edge_type,layer,actor_role_source,actor_role_target,canonical_loan_type,analysis_loan_type,mechanism_type,scope_type,amount_tier,source_support_tier,date_period,date_certainty,date_min_year,date_max_year,weight,record_count,records,episode_count,episode_groups,year_bce_values,collection_values,source_genre_values,verification_status_values,confidence_values
actor_cicero,actor_cluvian_coheirs,Cicero,Cluvian coheirs,borrower_to_lender,direct_financial,borrower,lender,debt repayment,account/nomina claim,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,ATT-PILOT-0017,1,Att. 16.6 Cluvian-Publilius-Terentia cluster,44,Atticus,letter,latin_controlled_reviewed,high
actor_cicero,actor_egnatius,Cicero,Egnatius,third_party_to_lender_context,third_party_context,third_party,lender,credit arrangement,refinancing/versura,refinancing/versura,private,normalized,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0005,1,Quintus debt thread,49,Atticus,letter,latin_controlled_reviewed,high
actor_cicero,actor_faberius,Cicero,Faberius,borrower_to_lender,direct_financial,borrower,lender,credit arrangement,credit arrangement,ambiguous,private,normalized,Latin-controlled,ciceronian_period,exact,-45,-45,1,1,ATT-PILOT-0012,1,Silius/Faberius garden-finance thread,45,Atticus,letter,latin_controlled_reviewed,high
actor_cicero,actor_hortensius,Cicero,Hortensius,borrower_to_lender,direct_financial,borrower,lender,debt repayment,refinancing/versura,refinancing/versura,private,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,ATT-PILOT-0029,1,Att. 16.6 Cluvian-Publilius-Terentia cluster,44,Atticus,letter,latin_controlled_reviewed,high
actor_cicero,actor_l_titius_strabo,Cicero,L. Titius Strabo,third_party_to_lender_context,third_party_context,third_party,lender,debt repayment,debt repayment,recommendation,private,unknown,Latin-controlled,ciceronian_period,exact,-46,-46,1,1,SEC-STAGED-0057,1,Other/private credit,46,Familiares,letter,verboven_only,high
actor_cicero,actor_m_antonius,Cicero,M. Antonius,third_party_to_lender_context,third_party_context,third_party,lender,debt repayment,debt repayment,surety,private,unknown,Latin-controlled,ciceronian_period,exact,-58,-58,1,1,QFR-PILOT-0001,1,Quintus debt thread,58,Quintum,letter,latin_controlled_reviewed,high
actor_cicero,actor_ofillius,Cicero,Ofillius,borrower_to_lender,direct_financial,borrower,lender,debt repayment,account/nomina claim,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,FAM-PILOT-0004,1,Tiro/domestic accounts,44,Familiares,letter,latin_controlled_reviewed,high
actor_cicero,actor_p_cornelius,Cicero,P. Cornelius,third_party_to_borrower_context,third_party_context,third_party,borrower,debt repayment,debt repayment,recommendation,private,unknown,Latin-controlled,ciceronian_period,exact,-46,-46,1,1,SEC-STAGED-0057,1,Other/private credit,46,Familiares,letter,verboven_only,high
actor_cicero,actor_publilius,Cicero,Publilius,borrower_to_lender,direct_financial,borrower,lender,debt repayment,account/nomina claim,account/nomina,private,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,ATT-PILOT-0035,1,Att. 16.6 Cluvian-Publilius-Terentia cluster,44,Atticus,letter,latin_controlled_reviewed,high
actor_cicero,actor_quintus_cicero,Cicero,Quintus Cicero,third_party_to_borrower_context,third_party_context,third_party,borrower,credit arrangement,refinancing/versura,refinancing/versura,private,normalized,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0005,1,Quintus debt thread,49,Atticus,letter,latin_controlled_reviewed,high
actor_cicero,actor_quintus_cicero,Cicero,Quintus Cicero,third_party_to_borrower_context,third_party_context,third_party,borrower,debt repayment,debt repayment,surety,private,unknown,Latin-controlled,ciceronian_period,exact,-58,-58,1,1,QFR-PILOT-0001,1,Quintus debt thread,58,Quintum,letter,latin_controlled_reviewed,high
actor_cicero,actor_silius,Cicero,Silius,borrower_to_lender,direct_financial,borrower,lender,credit arrangement,credit arrangement,ambiguous,private,normalized,Latin-controlled,ciceronian_period,exact,-45,-45,1,1,ATT-PILOT-0012,1,Silius/Faberius garden-finance thread,45,Atticus,letter,latin_controlled_reviewed,high
actor_cluvian_coheirs,actor_cicero,Cluvian coheirs,Cicero,third_party_to_borrower_context,third_party_context,third_party,borrower,debt repayment,account/nomina claim,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,ATT-PILOT-0017,1,Att. 16.6 Cluvian-Publilius-Terentia cluster,44,Atticus,letter,latin_controlled_reviewed,high
actor_dolabella,actor_cicero,Dolabella,Cicero,borrower_to_lender,direct_financial,borrower,lender,debt repayment,debt repayment,repayment pressure,private,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,ATT-PILOT-0028,1,Dolabella debt/account thread,44,Atticus,letter,latin_controlled_reviewed,high
actor_eros,actor_cicero,Eros,Cicero,third_party_to_borrower_context,third_party_context,third_party,borrower,debt repayment,refinancing/versura,refinancing/versura,private,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,ATT-PILOT-0029,1,Att. 16.6 Cluvian-Publilius-Terentia cluster,44,Atticus,letter,latin_controlled_reviewed,high
actor_eros,actor_cicero,Eros,Cicero,third_party_to_lender_context,third_party_context,third_party,lender,debt repayment,debt repayment,account/nomina,private,unknown,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0022,1,Philotimus/Philogenes accounts,49,Atticus,letter,latin_controlled_reviewed,high
actor_eros,actor_funisulanus,Eros,Funisulanus,third_party_to_borrower_context,third_party_context,third_party,borrower,debt repayment,debt repayment,account/nomina,private,unknown,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0022,1,Philotimus/Philogenes accounts,49,Atticus,letter,latin_controlled_reviewed,high
actor_eros,actor_hortensius,Eros,Hortensius,third_party_to_lender_context,third_party_context,third_party,lender,debt repayment,refinancing/versura,refinancing/versura,private,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,ATT-PILOT-0029,1,Att. 16.6 Cluvian-Publilius-Terentia cluster,44,Atticus,letter,latin_controlled_reviewed,high
actor_faberius,actor_caerellia,Faberius,Caerellia,third_party_to_lender_context,third_party_context,third_party,lender,debt repayment,account/nomina claim,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-45,-45,1,1,ATT-PILOT-0026,1,Silius/Faberius garden-finance thread,45,Atticus,letter,latin_controlled_reviewed,high
actor_faberius,actor_cicero,Faberius,Cicero,third_party_to_borrower_context,third_party_context,third_party,borrower,debt repayment,account/nomina claim,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-45,-45,1,1,ATT-PILOT-0026,1,Silius/Faberius garden-finance thread,45,Atticus,letter,latin_controlled_reviewed,high
actor_faberius,actor_cicero,Faberius,Cicero,third_party_to_lender_context,third_party_context,third_party,lender,debt repayment,debt repayment,repayment pressure,private,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,ATT-PILOT-0028,1,Dolabella debt/account thread,44,Atticus,letter,latin_controlled_reviewed,high
actor_faberius,actor_dolabella,Faberius,Dolabella,third_party_to_borrower_context,third_party_context,third_party,borrower,debt repayment,debt repayment,repayment pressure,private,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,ATT-PILOT-0028,1,Dolabella debt/account thread,44,Atticus,letter,latin_controlled_reviewed,high
actor_flaminius,actor_cicero,Flaminius,Cicero,borrower_to_lender,direct_financial,borrower,lender,debt repayment,debt repayment,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,FAM-PILOT-0005,1,Tiro/domestic accounts,44,Familiares,letter,latin_controlled_reviewed,high
actor_flaminius,actor_l_tullius_montanus,Flaminius,L. Tullius Montanus,third_party_to_borrower_context,third_party_context,third_party,borrower,surety/guarantee,surety/guarantee,surety,private,normalized,Latin-controlled,ciceronian_period,exact,-45,-45,1,1,ATT-PILOT-0027,1,Montanus/Flaminius surety thread,45,Atticus,letter,latin_controlled_reviewed,high
actor_flaminius,actor_plancus,Flaminius,Plancus,third_party_to_lender_context,third_party_context,third_party,lender,surety/guarantee,surety/guarantee,surety,private,normalized,Latin-controlled,ciceronian_period,exact,-45,-45,1,1,ATT-PILOT-0027,1,Montanus/Flaminius surety thread,45,Atticus,letter,latin_controlled_reviewed,high
actor_funisulanus,actor_cicero,Funisulanus,Cicero,borrower_to_lender,direct_financial,borrower,lender,debt repayment,debt repayment,account/nomina,private,unknown,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0022,1,Philotimus/Philogenes accounts,49,Atticus,letter,latin_controlled_reviewed,high
actor_hermogenes,actor_cicero,Hermogenes,Cicero,third_party_to_borrower_context,third_party_context,third_party,borrower,credit arrangement,credit arrangement,ambiguous,private,normalized,Latin-controlled,ciceronian_period,exact,-45,-45,1,1,ATT-PILOT-0012,1,Silius/Faberius garden-finance thread,45,Atticus,letter,latin_controlled_reviewed,high
actor_hermogenes,actor_faberius,Hermogenes,Faberius,third_party_to_lender_context,third_party_context,third_party,lender,credit arrangement,credit arrangement,ambiguous,private,normalized,Latin-controlled,ciceronian_period,exact,-45,-45,1,1,ATT-PILOT-0012,1,Silius/Faberius garden-finance thread,45,Atticus,letter,latin_controlled_reviewed,high
actor_hermogenes,actor_silius,Hermogenes,Silius,third_party_to_lender_context,third_party_context,third_party,lender,credit arrangement,credit arrangement,ambiguous,private,normalized,Latin-controlled,ciceronian_period,exact,-45,-45,1,1,ATT-PILOT-0012,1,Silius/Faberius garden-finance thread,45,Atticus,letter,latin_controlled_reviewed,high
actor_l_ligus,actor_egnatius,L. Ligus,Egnatius,third_party_to_lender_context,third_party_context,third_party,lender,credit arrangement,refinancing/versura,refinancing/versura,private,normalized,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0005,1,Quintus debt thread,49,Atticus,letter,latin_controlled_reviewed,high
actor_l_ligus,actor_quintus_cicero,L. Ligus,Quintus Cicero,third_party_to_borrower_context,third_party_context,third_party,borrower,credit arrangement,refinancing/versura,refinancing/versura,private,normalized,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0005,1,Quintus debt thread,49,Atticus,letter,latin_controlled_reviewed,high
actor_l_tullius_montanus,actor_plancus,L. Tullius Montanus,Plancus,borrower_to_lender,direct_financial,borrower,lender,surety/guarantee,surety/guarantee,surety,private,normalized,Latin-controlled,ciceronian_period,exact,-45,-45,1,1,ATT-PILOT-0027,1,Montanus/Flaminius surety thread,45,Atticus,letter,latin_controlled_reviewed,high
actor_meton,actor_caerellia,Meton,Caerellia,third_party_to_lender_context,third_party_context,third_party,lender,debt repayment,account/nomina claim,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-45,-45,1,1,ATT-PILOT-0026,1,Silius/Faberius garden-finance thread,45,Atticus,letter,latin_controlled_reviewed,high
actor_meton,actor_cicero,Meton,Cicero,third_party_to_borrower_context,third_party_context,third_party,borrower,debt repayment,account/nomina claim,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-45,-45,1,1,ATT-PILOT-0026,1,Silius/Faberius garden-finance thread,45,Atticus,letter,latin_controlled_reviewed,high
actor_p_cornelius,actor_l_titius_strabo,P. Cornelius,L. Titius Strabo,borrower_to_lender,direct_financial,borrower,lender,debt repayment,debt repayment,recommendation,private,unknown,Latin-controlled,ciceronian_period,exact,-46,-46,1,1,SEC-STAGED-0057,1,Other/private credit,46,Familiares,letter,verboven_only,high
actor_pomponia,actor_egnatius,Pomponia,Egnatius,third_party_to_lender_context,third_party_context,third_party,lender,credit arrangement,refinancing/versura,refinancing/versura,private,normalized,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0005,1,Quintus debt thread,49,Atticus,letter,latin_controlled_reviewed,high
actor_pomponia,actor_quintus_cicero,Pomponia,Quintus Cicero,third_party_to_borrower_context,third_party_context,third_party,borrower,credit arrangement,refinancing/versura,refinancing/versura,private,normalized,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0005,1,Quintus debt thread,49,Atticus,letter,latin_controlled_reviewed,high
actor_q_axius,actor_cicero,Q. Axius,Cicero,third_party_to_lender_context,third_party_context,third_party,lender,personal loan,personal loan,repayment pressure,private,normalized,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0007,1,Other/private credit,49,Atticus,letter,latin_controlled_reviewed,high
actor_q_axius,actor_egnatius,Q. Axius,Egnatius,third_party_to_lender_context,third_party_context,third_party,lender,credit arrangement,refinancing/versura,refinancing/versura,private,normalized,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0005,1,Quintus debt thread,49,Atticus,letter,latin_controlled_reviewed,high
actor_q_axius,actor_q_axius_son,Q. Axius,Q. Axius' son,third_party_to_borrower_context,third_party_context,third_party,borrower,personal loan,personal loan,repayment pressure,private,normalized,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0007,1,Other/private credit,49,Atticus,letter,latin_controlled_reviewed,high
actor_q_axius,actor_quintus_cicero,Q. Axius,Quintus Cicero,third_party_to_borrower_context,third_party_context,third_party,borrower,credit arrangement,refinancing/versura,refinancing/versura,private,normalized,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0005,1,Quintus debt thread,49,Atticus,letter,latin_controlled_reviewed,high
actor_q_axius_son,actor_cicero,Q. Axius' son,Cicero,borrower_to_lender,direct_financial,borrower,lender,personal loan,personal loan,repayment pressure,private,normalized,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0007,1,Other/private credit,49,Atticus,letter,latin_controlled_reviewed,high
actor_q_paconius_lepta,actor_pompey,Q. Paconius Lepta,Pompey,third_party_to_borrower_context,third_party_context,third_party,borrower,surety/guarantee,surety/guarantee,surety,private,unknown,Latin-controlled,ciceronian_period,exact,-45,-45,1,1,SEC-STAGED-0042,1,Other/private credit,45,Familiares,letter,verboven_only,high
actor_q_titinius,actor_egnatius,Q. Titinius,Egnatius,third_party_to_lender_context,third_party_context,third_party,lender,credit arrangement,refinancing/versura,refinancing/versura,private,normalized,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0005,1,Quintus debt thread,49,Atticus,letter,latin_controlled_reviewed,high
actor_q_titinius,actor_quintus_cicero,Q. Titinius,Quintus Cicero,third_party_to_borrower_context,third_party_context,third_party,borrower,credit arrangement,refinancing/versura,refinancing/versura,private,normalized,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0005,1,Quintus debt thread,49,Atticus,letter,latin_controlled_reviewed,high
actor_quintus_cicero,actor_caepio,Quintus Cicero,Caepio,borrower_to_lender,direct_financial,borrower,lender,debt repayment,debt repayment,surety,private,unknown,Latin-controlled,ciceronian_period,exact,-58,-58,1,1,QFR-PILOT-0001,1,Quintus debt thread,58,Quintum,letter,latin_controlled_reviewed,high
actor_quintus_cicero,actor_cicero,Quintus Cicero,Cicero,third_party_to_borrower_context,third_party_context,third_party,borrower,personal loan,personal loan,direct loan,private,unknown,Latin-controlled,ciceronian_period,exact,-47,-47,1,1,ATT-PILOT-0010,1,Quintus debt thread,47,Atticus,letter,latin_controlled_reviewed,high
actor_quintus_cicero,actor_egnatius,Quintus Cicero,Egnatius,borrower_to_lender,direct_financial,borrower,lender,credit arrangement,refinancing/versura,refinancing/versura,private,normalized,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0005,1,Quintus debt thread,49,Atticus,letter,latin_controlled_reviewed,high
actor_quintus_cicero,actor_m_antonius,Quintus Cicero,M. Antonius,borrower_to_lender,direct_financial,borrower,lender,debt repayment,debt repayment,surety,private,unknown,Latin-controlled,ciceronian_period,exact,-58,-58,1,1,QFR-PILOT-0001,1,Quintus debt thread,58,Quintum,letter,latin_controlled_reviewed,high
actor_ser_sulpicius_galba,actor_pompey,Ser. Sulpicius Galba,Pompey,third_party_to_borrower_context,third_party_context,third_party,borrower,surety/guarantee,surety/guarantee,surety,private,unknown,Latin-controlled,ciceronian_period,exact,-45,-45,1,1,SEC-STAGED-0042,1,Other/private credit,45,Familiares,letter,verboven_only,high
actor_terentia,actor_l_tullius_montanus,Terentia,L. Tullius Montanus,third_party_to_borrower_context,third_party_context,third_party,borrower,credit arrangement,refinancing/versura,refinancing/versura,household,normalized,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,ATT-PILOT-0018,1,Tiro/domestic accounts,44,Atticus,letter,latin_controlled_reviewed,high
actor_tiro,actor_aurelius,Tiro,Aurelius,third_party_to_lender_context,third_party_context,third_party,lender,debt repayment,account/nomina claim,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,FAM-PILOT-0004,1,Tiro/domestic accounts,44,Familiares,letter,latin_controlled_reviewed,high
actor_tiro,actor_caerellia,Tiro,Caerellia,third_party_to_lender_context,third_party_context,third_party,lender,debt repayment,account/nomina claim,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-45,-45,1,1,ATT-PILOT-0026,1,Silius/Faberius garden-finance thread,45,Atticus,letter,latin_controlled_reviewed,high
actor_tiro,actor_cicero,Tiro,Cicero,third_party_to_borrower_context,third_party_context,third_party,borrower,credit arrangement,refinancing/versura,refinancing/versura,household,normalized,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,ATT-PILOT-0014,1,Tiro/domestic accounts,44,Atticus,letter,latin_controlled_reviewed,high
actor_tiro,actor_cicero,Tiro,Cicero,third_party_to_lender_context,third_party_context,third_party,lender,debt repayment,debt repayment,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,FAM-PILOT-0005,1,Tiro/domestic accounts,44,Familiares,letter,latin_controlled_reviewed,high
actor_tiro,actor_curius,Tiro,Curius,borrower_to_lender,direct_financial,borrower,lender,personal loan,personal loan,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0006,1,Tiro/domestic accounts,49,Atticus,letter,latin_controlled_reviewed,high
actor_tiro,actor_flaminius,Tiro,Flaminius,third_party_to_borrower_context,third_party_context,third_party,borrower,debt repayment,debt repayment,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,FAM-PILOT-0005,1,Tiro/domestic accounts,44,Familiares,letter,latin_controlled_reviewed,high
actor_tiro,actor_ofillius,Tiro,Ofillius,third_party_to_lender_context,third_party_context,third_party,lender,debt repayment,account/nomina claim,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,FAM-PILOT-0004,1,Tiro/domestic accounts,44,Familiares,letter,latin_controlled_reviewed,high
