source_id,target_id,source_name,target_name,edge_type,layer,actor_role_source,actor_role_target,canonical_loan_type,analysis_loan_type,mechanism_type,scope_type,amount_tier,source_support_tier,date_period,date_certainty,date_min_year,date_max_year,weight,record_count,records,episode_count,episode_groups,year_bce_values,collection_values,source_genre_values,verification_status_values,confidence_values
actor_cicero,actor_oppius,Cicero,Oppius,borrower_to_lender,direct_financial,borrower,lender,credit arrangement,refinancing/versura,refinancing/versura,private,descriptive,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0003,1,Philotimus/Philogenes accounts,49,Atticus,letter,latin_controlled_reviewed,medium
actor_cicero,actor_quintus_cicero,Cicero,Quintus Cicero,third_party_to_borrower_context,third_party_context,third_party,borrower,credit arrangement,refinancing/versura,refinancing/versura,private,normalized,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0005,1,Quintus debt thread,49,Atticus,letter,latin_controlled_reviewed,high
actor_dolabella,actor_cicero,Dolabella,Cicero,borrower_to_lender,direct_financial,borrower,lender,surety/guarantee,refinancing/versura,refinancing/versura,private,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,ATT-PILOT-0037,1,Dolabella debt/account thread,44,Atticus,letter,latin_controlled_reviewed,medium
actor_eros,actor_cicero,Eros,Cicero,third_party_to_borrower_context,third_party_context,third_party,borrower,debt repayment,refinancing/versura,refinancing/versura,private,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,ATT-PILOT-0029,1,Att. 16.6 Cluvian-Publilius-Terentia cluster,44,Atticus,letter,latin_controlled_reviewed,high
actor_eros,actor_hortensius,Eros,Hortensius,third_party_to_lender_context,third_party_context,third_party,lender,debt repayment,refinancing/versura,refinancing/versura,private,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,ATT-PILOT-0029,1,Att. 16.6 Cluvian-Publilius-Terentia cluster,44,Atticus,letter,latin_controlled_reviewed,high
actor_fulvia,actor_atticus,Fulvia,Atticus,borrower_to_lender,direct_financial,borrower,lender,personal loan,personal loan,refinancing/versura,comparative,unknown,Latin-controlled,ciceronian_period,exact,-43,-43,1,1,SEC-STAGED-0008,1,Other/private credit,43,,biography,verboven_only,high
actor_heraclides,actor_c_fufius,Heraclides,C. Fufius,borrower_to_lender,direct_financial,borrower,lender,surety/guarantee,surety/guarantee,surety,comparative,unknown,Latin-controlled,ciceronian_period,exact,-59,-59,1,1,SEC-STAGED-0040,1,Other/private credit,59,,speech,verboven_only,high
actor_heraclides,actor_m_fufius,Heraclides,M. Fufius,borrower_to_lender,direct_financial,borrower,lender,surety/guarantee,surety/guarantee,surety,comparative,unknown,Latin-controlled,ciceronian_period,exact,-59,-59,1,1,SEC-STAGED-0040,1,Other/private credit,59,,speech,verboven_only,high
actor_hermippus,actor_c_fufius,Hermippus,C. Fufius,third_party_to_lender_context,third_party_context,third_party,lender,surety/guarantee,surety/guarantee,surety,comparative,unknown,Latin-controlled,ciceronian_period,exact,-59,-59,1,1,SEC-STAGED-0040,1,Other/private credit,59,,speech,verboven_only,high
actor_hermippus,actor_heraclides,Hermippus,Heraclides,third_party_to_borrower_context,third_party_context,third_party,borrower,surety/guarantee,surety/guarantee,surety,comparative,unknown,Latin-controlled,ciceronian_period,exact,-59,-59,1,1,SEC-STAGED-0040,1,Other/private credit,59,,speech,verboven_only,high
actor_hermippus,actor_m_fufius,Hermippus,M. Fufius,third_party_to_lender_context,third_party_context,third_party,lender,surety/guarantee,surety/guarantee,surety,comparative,unknown,Latin-controlled,ciceronian_period,exact,-59,-59,1,1,SEC-STAGED-0040,1,Other/private credit,59,,speech,verboven_only,high
actor_l_ligus,actor_egnatius,L. Ligus,Egnatius,third_party_to_lender_context,third_party_context,third_party,lender,credit arrangement,refinancing/versura,refinancing/versura,private,normalized,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0005,1,Quintus debt thread,49,Atticus,letter,latin_controlled_reviewed,high
actor_l_ligus,actor_quintus_cicero,L. Ligus,Quintus Cicero,third_party_to_borrower_context,third_party_context,third_party,borrower,credit arrangement,refinancing/versura,refinancing/versura,private,normalized,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0005,1,Quintus debt thread,49,Atticus,letter,latin_controlled_reviewed,high
actor_marc_antony,actor_atticus,Marc Antony,Atticus,third_party_to_lender_context,third_party_context,third_party,lender,personal loan,personal loan,refinancing/versura,comparative,unknown,Latin-controlled,ciceronian_period,exact,-43,-43,1,1,SEC-STAGED-0008,1,Other/private credit,43,,biography,verboven_only,high
actor_marc_antony,actor_fulvia,Marc Antony,Fulvia,third_party_to_borrower_context,third_party_context,third_party,borrower,personal loan,personal loan,refinancing/versura,comparative,unknown,Latin-controlled,ciceronian_period,exact,-43,-43,1,1,SEC-STAGED-0008,1,Other/private credit,43,,biography,verboven_only,high
actor_philotimus,actor_cicero,Philotimus,Cicero,third_party_to_borrower_context,third_party_context,third_party,borrower,credit arrangement,refinancing/versura,refinancing/versura,private,descriptive,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0003,1,Philotimus/Philogenes accounts,49,Atticus,letter,latin_controlled_reviewed,medium
actor_philotimus,actor_oppius,Philotimus,Oppius,third_party_to_lender_context,third_party_context,third_party,lender,credit arrangement,refinancing/versura,refinancing/versura,private,descriptive,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0003,1,Philotimus/Philogenes accounts,49,Atticus,letter,latin_controlled_reviewed,medium
actor_pomponia,actor_egnatius,Pomponia,Egnatius,third_party_to_lender_context,third_party_context,third_party,lender,credit arrangement,refinancing/versura,refinancing/versura,private,normalized,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0005,1,Quintus debt thread,49,Atticus,letter,latin_controlled_reviewed,high
actor_pomponia,actor_quintus_cicero,Pomponia,Quintus Cicero,third_party_to_borrower_context,third_party_context,third_party,borrower,credit arrangement,refinancing/versura,refinancing/versura,private,normalized,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0005,1,Quintus debt thread,49,Atticus,letter,latin_controlled_reviewed,high
actor_q_axius,actor_egnatius,Q. Axius,Egnatius,third_party_to_lender_context,third_party_context,third_party,lender,credit arrangement,refinancing/versura,refinancing/versura,private,normalized,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0005,1,Quintus debt thread,49,Atticus,letter,latin_controlled_reviewed,high
actor_q_axius,actor_quintus_cicero,Q. Axius,Quintus Cicero,third_party_to_borrower_context,third_party_context,third_party,borrower,credit arrangement,refinancing/versura,refinancing/versura,private,normalized,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0005,1,Quintus debt thread,49,Atticus,letter,latin_controlled_reviewed,high
actor_q_titinius,actor_egnatius,Q. Titinius,Egnatius,third_party_to_lender_context,third_party_context,third_party,lender,credit arrangement,refinancing/versura,refinancing/versura,private,normalized,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0005,1,Quintus debt thread,49,Atticus,letter,latin_controlled_reviewed,high
actor_q_titinius,actor_quintus_cicero,Q. Titinius,Quintus Cicero,third_party_to_borrower_context,third_party_context,third_party,borrower,credit arrangement,refinancing/versura,refinancing/versura,private,normalized,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0005,1,Quintus debt thread,49,Atticus,letter,latin_controlled_reviewed,high
actor_quintus_cicero,actor_egnatius,Quintus Cicero,Egnatius,borrower_to_lender,direct_financial,borrower,lender,credit arrangement,refinancing/versura,refinancing/versura,private,normalized,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0005,1,Quintus debt thread,49,Atticus,letter,latin_controlled_reviewed,high
actor_terentia,actor_l_tullius_montanus,Terentia,L. Tullius Montanus,third_party_to_borrower_context,third_party_context,third_party,borrower,credit arrangement,refinancing/versura,refinancing/versura,household,normalized,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,ATT-PILOT-0018,1,Tiro/domestic accounts,44,Atticus,letter,latin_controlled_reviewed,high
actor_tiro,actor_cicero,Tiro,Cicero,third_party_to_borrower_context,third_party_context,third_party,borrower,credit arrangement,refinancing/versura,refinancing/versura,household,normalized,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,ATT-PILOT-0014,1,Tiro/domestic accounts,44,Atticus,letter,latin_controlled_reviewed,high
