source_id,target_id,source_name,target_name,edge_type,layer,actor_role_source,actor_role_target,canonical_loan_type,analysis_loan_type,mechanism_type,scope_type,amount_tier,source_support_tier,date_period,date_certainty,date_min_year,date_max_year,weight,record_count,records,episode_count,episode_groups,year_bce_values,collection_values,source_genre_values,verification_status_values,confidence_values
actor_cicero,actor_avianius,Cicero,Avianius,borrower_to_lender,direct_financial,borrower,lender,credit arrangement,account/nomina claim,account/nomina,private,unknown,Latin-controlled,ciceronian_period,exact,-46,-46,1,1,FAM-PILOT-0002,1,Other/private credit,46,Familiares,letter,latin_controlled_reviewed,high
actor_cicero,actor_caerellia,Cicero,Caerellia,borrower_to_lender,direct_financial,borrower,lender,debt repayment,account/nomina claim,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-45,-45,1,1,ATT-PILOT-0026,1,Silius/Faberius garden-finance thread,45,Atticus,letter,latin_controlled_reviewed,high
actor_cicero,actor_caesar,Cicero,Caesar,borrower_to_lender,direct_financial,borrower,lender,debt repayment,debt repayment,repayment pressure,private,descriptive,Latin-controlled,ciceronian_period,exact,-50,-50,1,1,ATT-PILOT-0021,1,Caelius/Caesar obligation,50,Atticus,letter,latin_controlled_reviewed,medium
actor_cicero,actor_cluvian_coheirs,Cicero,Cluvian coheirs,borrower_to_lender,direct_financial,borrower,lender,debt repayment,account/nomina claim,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,ATT-PILOT-0017,1,Att. 16.6 Cluvian-Publilius-Terentia cluster,44,Atticus,letter,latin_controlled_reviewed,high
actor_cicero,actor_dolabella,Cicero,Dolabella,borrower_to_lender,direct_financial,borrower,lender,credit arrangement,account/nomina claim,account/nomina,private,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,ATT-PILOT-0016,1,Dolabella debt/account thread,44,Atticus,letter,latin_controlled_reviewed,medium
actor_cicero,actor_faberius,Cicero,Faberius,borrower_to_lender,direct_financial,borrower,lender,credit arrangement,credit arrangement,ambiguous,private,normalized,Latin-controlled,ciceronian_period,exact,-45,-45,1,1,ATT-PILOT-0012,1,Silius/Faberius garden-finance thread,45,Atticus,letter,latin_controlled_reviewed,high
actor_cicero,actor_hortensius,Cicero,Hortensius,borrower_to_lender,direct_financial,borrower,lender,debt repayment,refinancing/versura,refinancing/versura,private,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,ATT-PILOT-0029,1,Att. 16.6 Cluvian-Publilius-Terentia cluster,44,Atticus,letter,latin_controlled_reviewed,high
actor_cicero,actor_numerius_of_puteoli,Cicero,Numerius of Puteoli,borrower_to_lender,direct_financial,borrower,lender,debt repayment,debt repayment,repayment pressure,private,unknown,Latin-controlled,ciceronian_period,exact,-50,-50,1,1,VRB-STAGED-0074,1,Other/private credit,50,Atticus,letter,verboven_only,medium
actor_cicero,actor_ofillius,Cicero,Ofillius,borrower_to_lender,direct_financial,borrower,lender,debt repayment,account/nomina claim,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,FAM-PILOT-0004,1,Tiro/domestic accounts,44,Familiares,letter,latin_controlled_reviewed,high
actor_cicero,actor_oppius,Cicero,Oppius,borrower_to_lender,direct_financial,borrower,lender,credit arrangement,refinancing/versura,refinancing/versura,private,descriptive,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0003,1,Philotimus/Philogenes accounts,49,Atticus,letter,latin_controlled_reviewed,medium
actor_cicero,actor_p_sallustius,Cicero,P. Sallustius,borrower_to_lender,direct_financial,borrower,lender,debt repayment,debt repayment,repayment pressure,household,normalized,Latin-controlled,ciceronian_period,exact,-47,-47,1,1,ATT-PILOT-0023,1,Sallustius settlement,47,Atticus,letter,latin_controlled_reviewed,medium
actor_cicero,actor_patulcius,Cicero,Patulcius,borrower_to_lender,direct_financial,borrower,lender,debt repayment,account/nomina claim,account/nomina,private,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,VRB-STAGED-0076,1,Other/private credit,44,Atticus,letter,verboven_only,medium
actor_cicero,actor_philargyrus,Cicero,Philargyrus,borrower_to_lender,direct_financial,borrower,lender,ambiguous financial obligation,ambiguous financial obligation,ambiguous,ambiguous,unknown,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,VRB-STAGED-0075,1,Other/private credit,49,Atticus,letter,verboven_only,low
actor_cicero,actor_publilius,Cicero,Publilius,borrower_to_lender,direct_financial,borrower,lender,debt repayment,debt repayment,repayment pressure,public,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,ATT-PILOT-0030,1,Att. 16.6 Cluvian-Publilius-Terentia cluster,44,Atticus,letter,latin_controlled_reviewed,high
actor_cicero,actor_publilius,Cicero,Publilius,borrower_to_lender,direct_financial,borrower,lender,debt repayment,account/nomina claim,account/nomina,private,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,ATT-PILOT-0035,1,Att. 16.6 Cluvian-Publilius-Terentia cluster,44,Atticus,letter,latin_controlled_reviewed,high
actor_cicero,actor_scapula_estate,Cicero,Scapula estate,borrower_to_lender,direct_financial,borrower,lender,ambiguous financial obligation,surety/guarantee,account/nomina,public,unknown,Latin-controlled,ciceronian_period,exact,-45,-45,1,1,VRB-STAGED-0030,1,Silius/Faberius garden-finance thread,45,Atticus,letter,verboven_only,low
actor_cicero,actor_silius,Cicero,Silius,borrower_to_lender,direct_financial,borrower,lender,credit arrangement,credit arrangement,ambiguous,private,normalized,Latin-controlled,ciceronian_period,exact,-45,-45,1,1,ATT-PILOT-0012,1,Silius/Faberius garden-finance thread,45,Atticus,letter,latin_controlled_reviewed,high
actor_cicero,actor_titus_pomponius,Cicero,Titus Pomponius,borrower_to_lender,direct_financial,borrower,lender,ambiguous financial obligation,ambiguous financial obligation,surety,ambiguous,unknown,Latin-controlled,ciceronian_period,exact,-61,-61,1,1,VRB-STAGED-0002,1,Other/private credit,61,Familiares,letter,verboven_only,low
actor_cicero,actor_tullia_s_creditors,Cicero,Tullia's creditors,borrower_to_lender,direct_financial,borrower,lender,ambiguous financial obligation,account/nomina claim,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-48,-48,1,1,VRB-STAGED-0077,1,Other/private credit,48,Atticus,letter,verboven_only,low
actor_cicero,actor_amici,Cicero,amici,borrower_to_lender,direct_financial,borrower,lender,ambiguous financial obligation,ambiguous financial obligation,ambiguous,ambiguous,unknown,Latin-controlled,ciceronian_period,exact,-57,-57,1,1,VRB-STAGED-0006,1,Quintus debt thread,57,Atticus,letter,verboven_only,low
actor_cocceius,actor_cicero,Cocceius,Cicero,borrower_to_lender,direct_financial,borrower,lender,credit arrangement,credit arrangement,repayment pressure,private,unknown,Latin-controlled,ciceronian_period,exact,-45,-45,1,1,VRB-STAGED-0053,1,Other/private credit,45,Familiares,letter,verboven_only,medium
actor_cornificius,actor_iunius,Cornificius,Iunius,borrower_to_lender,direct_financial,borrower,lender,surety/guarantee,surety/guarantee,surety,private,unknown,Latin-controlled,ciceronian_period,exact,-45,-45,1,1,ATT-PILOT-0025,1,Cornificius surety,45,Atticus,letter,latin_controlled_reviewed,medium
actor_crassus_amici,actor_crassus,Crassus' amici,Crassus,borrower_to_lender,direct_financial,borrower,lender,personal loan,personal loan,repayment pressure,comparative,unknown,primary-source checked,undated,undated,,,1,1,VRB-STAGED-0082,1,Other/private credit,,,non-letter,verboven_only,medium
actor_dolabella,actor_cicero,Dolabella,Cicero,borrower_to_lender,direct_financial,borrower,lender,debt repayment,debt repayment,repayment pressure,private,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,ATT-PILOT-0028,1,Dolabella debt/account thread,44,Atticus,letter,latin_controlled_reviewed,high
actor_dolabella,actor_cicero,Dolabella,Cicero,borrower_to_lender,direct_financial,borrower,lender,surety/guarantee,refinancing/versura,refinancing/versura,private,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,ATT-PILOT-0037,1,Dolabella debt/account thread,44,Atticus,letter,latin_controlled_reviewed,medium
actor_flaminius,actor_cicero,Flaminius,Cicero,borrower_to_lender,direct_financial,borrower,lender,debt repayment,debt repayment,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,FAM-PILOT-0005,1,Tiro/domestic accounts,44,Familiares,letter,latin_controlled_reviewed,high
actor_fulvia,actor_atticus,Fulvia,Atticus,borrower_to_lender,direct_financial,borrower,lender,personal loan,personal loan,refinancing/versura,comparative,unknown,Latin-controlled,ciceronian_period,exact,-43,-43,1,1,VRB-STAGED-0008,1,Other/private credit,43,,biography,verboven_only,high
actor_funisulanus,actor_cicero,Funisulanus,Cicero,borrower_to_lender,direct_financial,borrower,lender,debt repayment,debt repayment,account/nomina,private,unknown,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0022,1,Philotimus/Philogenes accounts,49,Atticus,letter,latin_controlled_reviewed,high
actor_greek_provincial_communities,actor_publicani,Greek provincial communities,publicani,borrower_to_lender,direct_financial,borrower,lender,interest/usury,interest/usury,surety,public,unknown,Latin-controlled,ciceronian_period,exact,-50,-50,1,1,CIC-SRC-EXP-0005,1,Other/private credit,50,Atticus,letter,latin_controlled_reviewed,medium
actor_heraclides,actor_c_fufius,Heraclides,C. Fufius,borrower_to_lender,direct_financial,borrower,lender,surety/guarantee,surety/guarantee,surety,comparative,unknown,Latin-controlled,ciceronian_period,exact,-59,-59,1,1,VRB-STAGED-0040,1,Other/private credit,59,,speech,verboven_only,high
actor_heraclides,actor_m_fufius,Heraclides,M. Fufius,borrower_to_lender,direct_financial,borrower,lender,surety/guarantee,surety/guarantee,surety,comparative,unknown,Latin-controlled,ciceronian_period,exact,-59,-59,1,1,VRB-STAGED-0040,1,Other/private credit,59,,speech,verboven_only,high
actor_l_tullius_montanus,actor_plancus,L. Tullius Montanus,Plancus,borrower_to_lender,direct_financial,borrower,lender,surety/guarantee,surety/guarantee,surety,private,normalized,Latin-controlled,ciceronian_period,exact,-45,-45,1,1,ATT-PILOT-0027,1,Montanus/Flaminius surety thread,45,Atticus,letter,latin_controlled_reviewed,high
actor_marc_antony,actor_antony_creditors,Marc Antony,Antony creditors,borrower_to_lender,direct_financial,borrower,lender,surety/guarantee,surety/guarantee,surety,comparative,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,VRB-STAGED-0036,1,Other/private credit,44,,speech,verboven_only,high
actor_mylasa_and_alabanda,actor_cluvius,Mylasa and Alabanda,Cluvius,borrower_to_lender,direct_financial,borrower,lender,debt repayment,debt repayment,repayment pressure,public,unknown,Latin-controlled,ciceronian_period,exact,-51,-51,1,1,VRB-STAGED-0078,1,Other/private credit,51,Familiares,letter,verboven_only,high
actor_nicaea,actor_young_t_pinnius,Nicaea,young T. Pinnius,borrower_to_lender,direct_financial,borrower,lender,debt repayment,debt repayment,repayment pressure,public,normalized,Latin-controlled,ciceronian_period,exact,-51,-51,1,1,VRB-STAGED-0055,1,Silius/Faberius garden-finance thread,51,Familiares,letter,verboven_only,high
actor_p_cornelius,actor_l_titius_strabo,P. Cornelius,L. Titius Strabo,borrower_to_lender,direct_financial,borrower,lender,debt repayment,debt repayment,recommendation,private,unknown,Latin-controlled,ciceronian_period,exact,-46,-46,1,1,VRB-STAGED-0057,1,Other/private credit,46,Familiares,letter,verboven_only,high
actor_p_iunius,actor_roman_state,P. Iunius,Roman state,borrower_to_lender,direct_financial,borrower,lender,surety/guarantee,surety/guarantee,surety,comparative,unknown,Latin-controlled,ciceronian_period,exact,-70,-70,1,1,VRB-STAGED-0088,1,Other/private credit,70,,speech,verboven_only,high
actor_p_quinctius,actor_scapula_heirs,P. Quinctius,Scapula heirs,borrower_to_lender,direct_financial,borrower,lender,debt repayment,debt repayment,repayment pressure,comparative,unknown,primary-source checked,ciceronian_period,exact,-81,-81,1,1,VRB-STAGED-0094,1,Other/private credit,81,,speech,verboven_only,high
actor_philocles,actor_cluvius,Philocles,Cluvius,borrower_to_lender,direct_financial,borrower,lender,debt repayment,debt repayment,repayment pressure,public,unknown,Latin-controlled,ciceronian_period,exact,-51,-51,1,1,VRB-STAGED-0058,1,Other/private credit,51,Familiares,letter,verboven_only,high
actor_philogenes,actor_cicero,Philogenes,Cicero,borrower_to_lender,direct_financial,borrower,lender,credit arrangement,account/nomina claim,account/nomina,private,unknown,Latin-controlled,ciceronian_period,exact,-50,-50,1,1,ATT-PILOT-0033,1,Philotimus/Philogenes accounts,50,Atticus,letter,latin_controlled_reviewed,medium
actor_philotimus,actor_cicero,Philotimus,Cicero,borrower_to_lender,direct_financial,borrower,lender,debt repayment,account/nomina claim,account/nomina,private,descriptive,Latin-controlled,ciceronian_period,exact,-50,-50,1,1,ATT-PILOT-0020,1,Philotimus/Philogenes accounts,50,Atticus,letter,latin_controlled_reviewed,medium
actor_philotimus,actor_cicero,Philotimus,Cicero,borrower_to_lender,direct_financial,borrower,lender,debt repayment,account/nomina claim,account/nomina,public,normalized,Latin-controlled,ciceronian_period,exact,-50,-50,1,1,ATT-PILOT-0031,1,Philotimus/Philogenes accounts,50,Atticus,letter,latin_controlled_reviewed,medium
actor_q_axius_son,actor_cicero,Q. Axius' son,Cicero,borrower_to_lender,direct_financial,borrower,lender,personal loan,personal loan,repayment pressure,private,normalized,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0007,1,Other/private credit,49,Atticus,letter,latin_controlled_reviewed,high
actor_quintus_cicero,actor_atticus,Quintus Cicero,Atticus,borrower_to_lender,direct_financial,borrower,lender,debt repayment,debt repayment,repayment pressure,political,normalized,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,VRB-STAGED-0045,1,Quintus debt thread,44,Atticus,letter,verboven_only,high
actor_quintus_cicero,actor_atticus,Quintus Cicero,Atticus,borrower_to_lender,direct_financial,borrower,lender,ambiguous financial obligation,ambiguous financial obligation,political/civic finance,ambiguous,unknown,Latin-controlled,ciceronian_period,exact,-56,-56,1,1,VRB-STAGED-0047,1,Quintus debt thread,56,Quintum,letter,verboven_only,low
actor_quintus_cicero,actor_caepio,Quintus Cicero,Caepio,borrower_to_lender,direct_financial,borrower,lender,debt repayment,debt repayment,surety,private,unknown,Latin-controlled,ciceronian_period,exact,-58,-58,1,1,QFR-PILOT-0001,1,Quintus debt thread,58,Quintum,letter,latin_controlled_reviewed,high
actor_quintus_cicero,actor_castricius,Quintus Cicero,Castricius,borrower_to_lender,direct_financial,borrower,lender,ambiguous financial obligation,ambiguous financial obligation,ambiguous,ambiguous,unknown,Latin-controlled,ciceronian_period,exact,-59,-59,1,1,VRB-STAGED-0073,1,Quintus debt thread,59,Atticus,letter,verboven_only,low
actor_quintus_cicero,actor_egnatius,Quintus Cicero,Egnatius,borrower_to_lender,direct_financial,borrower,lender,credit arrangement,refinancing/versura,refinancing/versura,private,normalized,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0005,1,Quintus debt thread,49,Atticus,letter,latin_controlled_reviewed,high
actor_quintus_cicero,actor_m_antonius,Quintus Cicero,M. Antonius,borrower_to_lender,direct_financial,borrower,lender,debt repayment,debt repayment,surety,private,unknown,Latin-controlled,ciceronian_period,exact,-58,-58,1,1,QFR-PILOT-0001,1,Quintus debt thread,58,Quintum,letter,latin_controlled_reviewed,high
actor_salamis,actor_brutus,Salamis,Brutus,borrower_to_lender,direct_financial,borrower,lender,interest/usury,account/nomina claim,account/nomina,public,descriptive,Latin-controlled,ciceronian_period,exact,-50,-50,1,1,VRB-STAGED-0020,1,Other/private credit,50,Atticus,letter,verboven_only,high
actor_sardis,actor_m_anneius,Sardis,M. Anneius,borrower_to_lender,direct_financial,borrower,lender,ambiguous financial obligation,ambiguous financial obligation,ambiguous,public,unknown,Latin-controlled,ciceronian_period,exact,-51,-51,1,1,VRB-STAGED-0056,1,Other/private credit,51,Familiares,letter,verboven_only,medium
actor_scribonius_libo,actor_cicero,Scribonius Libo,Cicero,borrower_to_lender,direct_financial,borrower,lender,credit arrangement,surety/guarantee,surety,ambiguous,unknown,Latin-controlled,ciceronian_period,exact,-45,-45,1,1,VRB-STAGED-0038,1,Other/private credit,45,Atticus,letter,verboven_only,medium
actor_terentia,actor_camillus,Terentia,Camillus,borrower_to_lender,direct_financial,borrower,lender,debt repayment,account/nomina claim,account/nomina,household,descriptive,Latin-controlled,ciceronian_period,exact,-50,-50,1,1,ATT-PILOT-0032,1,Other/private credit,50,Atticus,letter,latin_controlled_reviewed,medium
actor_tiro,actor_curius,Tiro,Curius,borrower_to_lender,direct_financial,borrower,lender,personal loan,personal loan,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0006,1,Tiro/domestic accounts,49,Atticus,letter,latin_controlled_reviewed,high
actor_tiro,actor_curius,Tiro,Curius,borrower_to_lender,direct_financial,borrower,lender,credit arrangement,credit arrangement,account/nomina,household,unknown,Latin-controlled,undated,undated,,,1,1,VRB-STAGED-0027,1,Tiro/domestic accounts,,Familiares,letter,verboven_only,medium
actor_borrowers_under_verres_scheme,actor_l_carpinatius,borrowers under Verres' scheme,L. Carpinatius,borrower_to_lender,direct_financial,borrower,lender,personal loan,personal loan,political/civic finance,comparative,normalized,Latin-controlled,ciceronian_period,exact,-70,-70,1,1,VRB-STAGED-0097,1,Other/private credit,70,,speech,verboven_only,high
actor_borrowers_under_verres_scheme,actor_sicilian_tax_company,borrowers under Verres' scheme,Sicilian tax company,borrower_to_lender,direct_financial,borrower,lender,personal loan,personal loan,political/civic finance,comparative,normalized,Latin-controlled,ciceronian_period,exact,-70,-70,1,1,VRB-STAGED-0097,1,Other/private credit,70,,speech,verboven_only,high
actor_cities_in_asia,actor_brutus,cities in Asia,Brutus,borrower_to_lender,direct_financial,borrower,lender,credit arrangement,credit arrangement,political/civic finance,public,unknown,Latin-controlled,ciceronian_period,exact,-43,-43,1,1,CIC-SRC-EXP-0003,1,Other/private credit,43,Brutum,letter,latin_controlled_reviewed,high
actor_city_of_byllis,actor_l_lucceius,city of Byllis,L. Lucceius,borrower_to_lender,direct_financial,borrower,lender,debt repayment,debt repayment,surety,public,unknown,Latin-controlled,ciceronian_period,exact,-59,-59,1,1,VRB-STAGED-0065,1,Other/private credit,59,Familiares,letter,verboven_only,high
actor_city_of_dyrrhachium,actor_c_flavius,city of Dyrrhachium,C. Flavius,borrower_to_lender,direct_financial,borrower,lender,ambiguous financial obligation,ambiguous financial obligation,recommendation,civic,unknown,Latin-controlled,ciceronian_period,exact,-43,-43,1,1,VRB-STAGED-0067,1,Other/private credit,43,Brutum,letter,verboven_only,low
actor_city_of_sicyon,actor_c_octavius,city of Sicyon,C. Octavius,borrower_to_lender,direct_financial,borrower,lender,ambiguous financial obligation,ambiguous financial obligation,recommendation,public,unknown,Latin-controlled,ciceronian_period,exact,-60,-60,1,1,VRB-STAGED-0066,1,Other/private credit,60,Atticus/Familiares,letter,verboven_only,medium
actor_friends_of_cato,actor_cato_the_younger,friends of Cato,Cato the Younger,borrower_to_lender,direct_financial,borrower,lender,personal loan,personal loan,political/civic finance,comparative,descriptive,primary-source checked,undated,undated,,,1,1,VRB-STAGED-0081,1,Other/private credit,,,non-letter,verboven_only,high
